Año originación
de los
préstamos,,,Total,,,1994,,,1995,,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006,,,2007,,
Principal
titulizado (mill.
€),,,39,740,,,0,000,,,0,000,,,0,000,,,0,146,,,0,,,0,245,,,0,516,,,0,479,,,1,006,,,1,633,,,2,044,,,6,84,,,11,272,,,15,558,,
Trimestres
naturales desde
constitución del
Fondo,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,
,47,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,48,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,49,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,50,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,51,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,52,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,53,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,54,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,55,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,56,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,57,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,58,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,59,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,60,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,61,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,62,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,63,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
